Genus	Subgenus	Species	Author 	Local_Label	Y_Latitude	X_Longitude	Refs	Observations
Cazira		verrucosa	Westwood, 1834	INDIA: Bihar, Pusa	25.9700	85.6600	Azim 2011	
Cazira		verrucosa	Westwood, 1834	INDIA: Tamil Nadu, Naduvattam	11.4800	76.5400	Azim 2011	
Cazira		verrucosa	Westwood, 1834	PAKISTAN: Hariupur, Mankial	35.3200	72.6100	Ahmed & Bajwa 2016	
Cazira		verrucosa	Westwood, 1834	VIETNAM: Thai Nguyen	21.5900	105.8400	Gapon & Konstantinov 2006	
Cazira		verrucosa	Westwood, 1834	VIETNAM: Phu Yen, Buon Mui	12.9300	108.8000	Gapon & Konstantinov 2006	
Cazira		verrucosa	Westwood, 1834	INDIA: Kerala, Silent Valley	11.1400	76.4500	Mathew 1986	
Cazira		verrucosa	Westwood, 1834	INDIA: Assam, Martherita	27.2800	95.6700	Salini 2015	
Cazira		verrucosa	Westwood, 1834	INDIA: Deccan Plateau	14.0000	77.0000	Salini 2015	
Cazira		verrucosa	Westwood, 1834	INDIA: Karnataka	14.6600	75.8300	Salini 2015	
Cazira		verrucosa	Westwood, 1834	INDIA: Naduvattam	11.4800	76.5400	Salini 2015	
Cazira		verrucosa	Westwood, 1834	INDIA: Silent Vally	11.1400	76.4500	Salini 2015	
Cazira		verrucosa	Westwood, 1834	INDIA: Maharashtra	19.2800	76.9500	Salini 2015	
Cazira		verrucosa	Westwood, 1834	INDIA: Meghalaya	25.5000	91.3333	Salini 2015	
Cazira		verrucosa	Westwood, 1834	INDIA: Nagaland	26.0800	94.5000	Salini 2015	
Cazira		verrucosa	Westwood, 1834	INDIA: Sikkim	27.7500	88.5000	Salini 2015	
Cazira		verrucosa	Westwood, 1834	INDIA: West Bengal	24.0000	88.0000	Salini 2015	
Cazira		verrucosa	Westwood, 1834	PAKISTAN: Swat, Kuza Bandai	34.8100	72.3700	Ullah et al 2017	
Cazira		verrucosa	Westwood, 1834	INDIA: Maharashtra, Kolhapur	16.6900	74.2200	Gaikwad et al 2017	
Cazira		verrucosa	Westwood, 1834	CHINA: Fujian	26.2500	118.0000	Rider & Zheng 2002	
Cazira		verrucosa	Westwood, 1834	CHINA: Guangxi	24.0000	109.0000	Rider & Zheng 2002	
Cazira		verrucosa	Westwood, 1834	CHINA: Hainan	19.2500	109.7500	Rider & Zheng 2002	
Cazira		verrucosa	Westwood, 1834	CHINA: Hunan	27.6600	111.7500	Rider & Zheng 2002	
Cazira		verrucosa	Westwood, 1834	CHINA: Qinghai	36.0000	96.0000	Rider & Zheng 2002	
Cazira		verrucosa	Westwood, 1834	CHINA: Taiwan	24.0000	121.0000	Rider & Zheng 2002	
Cazira		verrucosa	Westwood, 1834	CHINA: Xizang	31.6600	88.0000	Rider & Zheng 2002	
Cazira		verrucosa	Westwood, 1834	CHINA: Yunnan	25.0000	101.5000	Rider & Zheng 2002	
Cazira		verrucosa	Westwood, 1834	INDIA: Uttarakhand, Tehri Garhwal District, Uniyalgaon. Alt. 1700m	30.3400	78.3900	AMNH	
Cazira		verrucosa	Westwood, 1834	INDIA: Uttarakhand, Tehri Garhwal District, Uniyalgaon. Alt. 1700m.	30.3400	78.3900	AMNH	
Cazira		verrucosa	Westwood, 1834	INDIA: Uttarakhand, Tehri Garhwal District, Uniyalgaon. Alt. 1700m	30.3400	78.3900	AMNH	
Cazira		verrucosa	Westwood, 1834	INDIA: Uttarakhand, Tehri Garhwal District, Uniyalgaon. Alt. 1700m	30.3400	78.3900	AMNH	
Cazira		verrucosa	Westwood, 1834	INDIA: Sikkim.	27.5300	88.5100	NHRS	
Cazira		verrucosa	Westwood, 1834	INDIA: Madhya Pradesh, Dekan.	24.7100	75.1000	NHRS	
Cazira		yunnanica	Zhang & Lin, 1982	CHINA: Yunnan	25.0000	101.5000	Rider & Zheng 2002	
Cecryina		flata	Zhao et al., 2016	CHINA: Yunnan	25.0000	101.5000	Zhao et al 2016	
Cecryina		platyrhinoides	Walker, 1867	CHINA: Hunan, Taoyuan Cave	27.1700	113.7600	Zhao et al 2016	
Cecryina		platyrhinoides	Walker, 1867	CHINA: Hunan, Mangshan Yizhang	25.3900	112.9500	Zhao et al 2016	
Cecryina		platyrhinoides	Walker, 1867	CHINA: Guangxi, Hongtan	25.6000	109.9400	Zhao et al 2016	
Cecryina		platyrhinoides	Walker, 1867	CHINA: Guangxi, Huaping	24.8500	106.3700	Zhao et al 2016	
Cecryina		platyrhinoides	Walker, 1867	CHINA: Guangxi, Daming	25.0400	108.3800	Zhao et al 2016	
Cecryina		platyrhinoides	Walker, 1867	CHINA: Guangxi, Gaozhai	25.8500	110.4700	Zhao et al 2016	
Cecryina		platyrhinoides	Walker, 1867	CHINA: Guizhou, Huguo Temple	27.0000	107.0000	Zhao et al 2016	
Cecryina		platyrhinoides	Walker, 1867	CHINA: Yunnan, Leyi Zheng	25.0000	101.5000	Zhao et al 2016	
Cecryina		platyrhinoides	Walker, 1867	CHINA: Yunnan, Benglong	24.4000	98.3300	Zhao et al 2016	
Cecryina		platyrhinoides	Walker, 1867	CHINA: Xizang, Motuo	28.7400	94.8900	Zhao et al 2016	
Cecryina		platyrhinoides	Walker, 1867	CHINA: Fujian	26.2500	118.0000	Zhao et al 2016	
Cecryina		platyrhinoides	Walker, 1867	CHINA: Sichuan	30.5000	102.6600	Zhao et al 2016	
Cecryina		platyrhinoides	Walker, 1867	BHOUTAN	27.5000	90.5000	Zhao et al 2016	
Cecryina		platyrhinoides	Walker, 1867	VIETNAM: Hoang Lien N.P., 22 21' 00''N 103 46' 20'' E	22.3500	103.7700	RBINS	
Cecryina		platyrhinoides	Walker, 1867	VIETNAM: Hoang Lien N.P., 22 21' 00''N   103 46' 20'' E	22.3500	103.7700	RBINS	
Cecryina		platyrhinoides	Walker, 1867	INDIA: Assam	26.0000	93.0000	Pal et al 2023	
Cecryina		platyrhinoides	Walker, 1867	INDIA: Nagaland	26.0833	94.5000	Pal et al 2023	
Cecryina		rubra	Zhao et al., 2016	CHINA: Pingbian	23.0900	103.8000	Zhao et al 2016	
Cermatulus		nasalis	Westwood, 1837	TASMANIA	-42.0000	147.0000	Thomas 1994	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: New South Wales, Sydney.	-33.8650	151.2094	NHRS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: Tasmania.	-42.0000	147.0000	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: New South Wales, Sydney, Parramatta	-33.8100	151.0100	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: Tasmania, Dunalley.	-42.5300	147.4800	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: New South Wales, Bombala	-36.5400	149.1400	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: Queensland, Bunya Mountains National Park.	-26.5100	151.3600	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: Western AUSTRALIA: Perth.	-31.9250	115.8674	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: New South Wales, Warrumbungle Range, Siding Spring Mountain. 	-31.1500	149.0300	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: New South Wales, Sydney, Bronte	-33.5400	151.1500	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: New South Wales, Sydney, North Harbour. 	-33.4800	151.1700	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: New South Wales, The Springs, near Barrington Tops.	-32.1000	151.2900	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: Victoria, Traralgon.	-38.1100	146.3200	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: Queensland, McPherson Range, Lamington National Park	-28.1500	153.0800	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: New South Wales, Tubrabucca Falls	-31.5400	151.2400	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: New South Wales, Tuross Head.	-36.1500	149.2700	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: New South Wales, Sydney, Milsons Point	-33.5100	151.1200	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: New South Wales, Brooklana.	-30.1500	152.5100	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: New South Wales, Blue Mountains, Katoomba.	-33.4300	150.1900	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: New South Wales, Lord Howe Island ,  (31° 30' S , 159° 4' E)	-31.5500	159.0800	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: New South Wales, Kosciuszko National Park, Wilsons Valley	-36.2000	148.3100	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: New South Wales, Bogan River	-31.5400	147.1100	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: New South Wales, Wingham Brush, Wingham.	-31.5100	152.2300	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: New South Wales, Blue Mountains, Mount Irvine	-33.2900	150.2700	AMS	
Cermatulus		nasalis	Westwood, 1837	AUSTRALIA: Tasmania, Frankford.	-41.2000	146.4600	AMS	
Cermatulus		turbotti	Woodward, 1950	NEW ZEALAND	-42.0000	174.0000	Thomas 1994	
Colpothyreus		flavolineatus	Blanchard, 1843	BRAZIL: Amazonas, Parque Nacional do Jaú, Rio Unini	-1.7000	-61.6900	INPA	
Comperocoris		roehneri	Phillipi, 1862	CHILE: Los Lagos, Chiloé, Dalcahue.	-42.3791	-73.6472	AMNH	
Comperocoris		roehneri	Phillipi, 1862	CHILE: Los Lagos, Osorno, Puyehue, Lago de Puyehue.	-40.6600	-72.6000	AMNH	
Comperocoris		roehneri	Phillipi, 1862	CHILE: Magallanes y Antártica Chilena, Provincia de Magallanes. 	-52.3600	-70.9800	MNRJ	
Comperocoris		roehneri	Phillipi, 1862	CHILE: Provincia de Valdivia 6km NW of Choshuenco Pta. Blanco. Alt. 180m. 	-39.8000	-72.7200	DARC	
Comperocoris		roehneri	Phillipi, 1862	CHILE: La Araucanía, Malleco, Angol.	-37.8000	-72.7000	DARC	
Comperocoris		roehneri	Phillipi, 1862	CHILE: Chepu	-42.0300	-73.9700	NHMUK	
Comperocoris		roehneri	Phillipi, 1862	CHILE: Provincia de Llanquihue, Puerto Montt	-41.4693	-72.9424	CeNak	
Conquistator		mucronatus	Uhler, 1897	USA: Florida, Dry Tortugas, Bush Key.	24.6342	-82.9190	FSCA	
Conquistator		mucronatus	Uhler, 1897	USA: Florida, Dry Tortugas, Bush Key	24.6342	-82.9190	FSCA	
Conquistator		mucronatus	Uhler, 1897	USA: Florida, Dry Tortugas, Bush Key.	24.6342	-82.9190	FSCA	
Conquistator		mucronatus	Uhler, 1897	USA: Florida, Dry Tortugas, Bush Key.	24.6342	-82.9190	FSCA	
Coryzorhaphis		carneolus	Erichson, 1848	COLOMBIA:  Meta, Río Guamal	3.7000	-73.1600	Castro-Huertas et al 2015	
Coryzorhaphis		carneolus	Erichson, 1848	COLOMBIA:  Meta, Villavicencio	4.1800	-73.6000	Castro-Huertas et al 2015	
Coryzorhaphis		carneolus	Erichson, 1848	FRENCH GUIANA: Kourou 	5.1600	-52.6400	Lupoli 2019	
Coryzorhaphis		carneolus	Erichson, 1848	FRENCH GUIANA: Saint-Laurent-du-Maroni	5.5000	-54.0200	Lupoli 2019	
Coryzorhaphis		carneolus	Erichson, 1848	BRAZIL: Mato Grosso, Aripuanã, Reserva Humboldt	-9.9800	-53.3000	UFRG	
Coryzorhaphis		carneolus	Erichson, 1848	BRAZIL: AM - Manaus Alto Turi S. Helena	-3.1000	-60.0200	UFRG	
Coryzorhaphis		carneolus	Erichson, 1848	BRAZIL: Mato Grosso, Aripuanã, Reserva Humboldt	-9.9800	-53.3000	UFRG	
Coryzorhaphis		carneolus	Erichson, 1848	BRAZIL: Acre, Rio Branco, Res. Humaitá	-9.9700	-67.8200	UFRG	
Coryzorhaphis		carneolus	Erichson, 1848	BRAZIL: Rondônia, Cacaulândia, Fazenda Rancho Grande	-10.2900	-62.8600	UMSP	
Coryzorhaphis		carneolus	Erichson, 1848	BRAZIL: Amazonas, Santa Isabel do Rio Negro (Tapuruquara)	-0.4100	-65.0000	INPA	
Coryzorhaphis		carneolus	Erichson, 1848	BRAZIL: Petrobras, jaz 19, rio Urucu, Coari, Am	-4.0900	-63.1400	INPA	
Coryzorhaphis		carneolus	Erichson, 1848	BRAZIL: Amazonas, Manaus, Campus INPA. 	-3.0900	-59.9800	INPA	
Coryzorhaphis		carneolus	Erichson, 1848	BRAZIL: Rondônia, Ouro Preto do Oeste.	-10.7100	-62.2500	DZUP	
Coryzorhaphis		cruciata	Stål, 1870	HONDURAN: Atlántida	15.7300	-86.5100	Arismendi & Thomas 2003	
Coryzorhaphis		cruciata	Stål, 1870	MEXICO: Veracruz, Atoyac	18.9300	-96.8000	Ortega León 1997	
Coryzorhaphis		cruciata	Stål, 1870	MEXICO: Veracruz, Cuesta de Misantla	19.9800	-96.8900	Ortega León 1997	
Coryzorhaphis		cruciata	Stål, 1870	MEXICO: Veracruz, Catemarco	18.4200	-95.1100	Ortega León 1997	
Coryzorhaphis		cruciata	Stål, 1870	MEXICO: Veracruz, San Andres Tuxtla	18.4400	-95.2100	Ortega León 1997	
Coryzorhaphis		cruciata	Stål, 1870	MEXICO: Veracruz, Cordoba	18.8800	-96.9200	Ortega León 1997	
Coryzorhaphis		cruciata	Stål, 1870	MEXICO: Oaxaca, Monte Flor	16.8100	-97.3700	Ortega León 1997	
Coryzorhaphis		cruciata	Stål, 1870	MEXICO: Oaxaca, Bethania	17.9100	-96.0000	Ortega León 1997	
Coryzorhaphis		cruciata	Stål, 1870	MEXICO: Chiapas, Bonampak	16.7000	-91.0600	Ortega León 1997	
Coryzorhaphis		cruciata	Stål, 1870	MEXICO: Chiapas, Ocosingo	16.8700	-91.8000	Ortega León 1997	
Coryzorhaphis		cruciata	Stål, 1870	MEXICO: Chiapas, Chajul	16.1100	-90.9200	Ortega León 1997	
Coryzorhaphis		cruciata	Stål, 1870	MEXICO: Chiapas, Montes Azules	16.6000	-91.1400	Ortega León 1997	
Coryzorhaphis		cruciata	Stål, 1870	MEXICO: Tabasco, San Juan Bautista	17.8400	-92.5300	Ortega León 1997	
Coryzorhaphis		cruciata	Stål, 1870	MEXICO: Tabasco, Coixtkahuaca	18.0000	-92.6600	Ortega León 1997	
Coryzorhaphis		cruciata	Stål, 1870	MEXICO: Puebla, Atlixco	18.9000	-98.4300	Ortega León 1997	
Coryzorhaphis		cruciata	Stål, 1870	MEXICO: Veracruz, Los Tuxtlas	18.4700	-95.0000	Brailovsky and Mayorga 1994	
Coryzorhaphis		cruciata	Stål, 1870	VENEZUELA:  Aragua, El Limón.	10.2900	-67.6200	UFRG	
Coryzorhaphis		cruciata	Stål, 1870	VENEZUELA:  Aragua, Maracay, Centro. 	10.2400	-67.6000	UMSP	
Coryzorhaphis		cruciata	Stål, 1870	VENEZUELA:  Aragua, Henri Pittier National Park (former Rancho Grande). 1100m. 	10.3800	-67.6100	UFRG	
Coryzorhaphis		dollingi	Thomas, 1992	ECUADOR: Pichincha Prov., El Paso. 	-0.2600	-78.5500	UFRG	
Coryzorhaphis		egeri	Thomas, 1992	MEXICO: Veracruz, Catamarco	19.3300	-96.6600	Ortega León 1997	
Coryzorhaphis		egeri	Thomas, 1992	MEXICO: Chiapas, Laguna de Montebello	16.0100	-91.6600	Ortega León 1997	
Coryzorhaphis		egeri	Thomas, 1992	COSTA RICA: Heredia: Puerto Viejo	10.4600	-84.0000	Roell et al 2023	
Coryzorhaphis		leucocephala	Spinola, 1837	BRAZIL: Rio Grande do Sul, Pelotas	-31.7600	-52.3300	Dellape et al 2003	
Coryzorhaphis		leucocephala	Spinola, 1837	BRAZIL: São Paulo, São Paulo	-23.5400	-46.6300	Gapon & Konstantinov 2006	
Coryzorhaphis		leucocephala	Spinola, 1837	BRAZIL: Distrito Federal, Brasília. 	-15.7900	-47.8600	UFRJ	
Coryzorhaphis		leucocephala	Spinola, 1837	BRAZIL: Distrito Federal, Brasília. 	-15.7900	-47.8600	UFRJ	
Coryzorhaphis		leucocephala	Spinola, 1837	BRAZIL: Rio Grande do Sul, Porto Alegre, Belem Novo.	-30.2100	-51.1800	UFRG	
Coryzorhaphis		leucocephala	Spinola, 1837	BRAZIL: Rio Grande do Sul, Porto Alegre. 	-30.0300	-51.2100	UFRG	
Coryzorhaphis		leucocephala	Spinola, 1837	BRAZIL: Rio Grande do Sul, Porto Alegre. 	-30.0300	-51.2100	UFRG	
Coryzorhaphis		leucocephala	Spinola, 1837	BRAZIL: Paraná, Ponta Grossa, Pedreira de Ponta Grossa.	-25.0900	-50.1600	DZUP	
Coryzorhaphis		leucocephala	Spinola, 1837	BRAZIL: Paraná, Guarapuava.	-25.3900	-51.4600	DZUP	
Coryzorhaphis		leucocephala	Spinola, 1837	BRAZIL: Santa Catarina, Nova Teutônia. Alt. 300m-500m. 	-27.1800	-52.3800	DZUP	
Coryzorhaphis		leucocephala	Spinola, 1837	BRAZIL: Santa Catarina, Nova Teutônia. Alt. 300m-500m. 	-27.1800	-52.3800	DZUP	
Coryzorhaphis		leucocephala	Spinola, 1837	BRAZIL: Rio Grande do Sul, Salvador do Sul	-29.4400	-51.5100	UFRG	
Coryzorhaphis		leucocephala	Spinola, 1837	BRAZIL: Rio Grande do Sul, Torres	-29.3300	-49.7200	UFRG	
Coryzorhaphis		superba	Breddin, 1906	COLOMBIA: Meta, Caño Grande	3.8200	-73.6400	Castro-Huertas et al 2015	
Damarius		splendidulus	Fabricius, 1803	CAMEROON: Awaé	3.8800	11.8800	Maldès & Pluot-Sigwalt 2004	
Damarius		splendidulus	Fabricius, 1803	CAMEROON: Foumbot	5.5000	10.6300	Maldès & Pluot-Sigwalt 2004	
Damarius		splendidulus	Fabricius, 1803	CAMEROON: Okola	4.0100	11.3800	Maldès & Pluot-Sigwalt 2004	
Damarius		splendidulus	Fabricius, 1803	CENTRAL AFRICAN REPUBLIC: Bangui	4.3600	18.5500	Maldès & Pluot-Sigwalt 2004	
Damarius		splendidulus	Fabricius, 1803	CENTRAL AFRICAN REPUBLIC: Maboké	3.8300	17.8400	Maldès & Pluot-Sigwalt 2004	
Damarius		splendidulus	Fabricius, 1803	IVORY COAST: Lamto	6.2200	-5.0300	Maldès & Pluot-Sigwalt 2004	
Damarius		splendidulus	Fabricius, 1803	ETHIOPIA	9.0000	39.5000	Thomas 1994	
Damarius		splendidulus	Fabricius, 1803	GHANA	8.1000	-1.2000	Thomas 1994	
Damarius		splendidulus	Fabricius, 1803	SIERRA LEONE	8.5000	-11.5000	Thomas 1994	
Damarius		splendidulus	Fabricius, 1803	DEMOCRATIC REPUBLIC OF THE CONGO: Bambesa	3.4600	25.7100	RMCA	
Damarius		splendidulus	Fabricius, 1803	DEMOCRATIC REPUBLIC OF THE CONGO: Lulua: Kananga	-7.9600	22.4300	RMCA	
Damarius		splendidulus	Fabricius, 1803	DEMOCRATIC REPUBLIC OF THE CONGO: Bambesa	3.4600	25.7100	RMCA	
Damarius		splendidulus	Fabricius, 1803	DEMOCRATIC REPUBLIC OF THE CONGO: Bambesa	3.4600	25.7100	RMCA	
Damarius		splendidulus	Fabricius, 1803	UGANDA: Mpumu, Miss M. Robertson	0.2100	32.8300	NHMUK	
Damarius		splendidulus	Fabricius, 1803	UGANDA: Lake Victoria, Kimmi Isle	-0.0867	32.6471	NHMUK	
Damarius		splendidulus	Fabricius, 1803	UGANDA: Entebbe	0.0500	32.4600	NHMUK	
Dinorhynchus		dybowskyi	Jakovlev, 1876	RUSSIA: Primorskiy	45.0000	135.0000	Gapon & Konstantinov 2006	
Dinorhynchus		dybowskyi	Jakovlev, 1876	NORTH KOREA: Paektusan	41.9900	128.0700	Gapon & Konstantinov 2006	
Dinorhynchus		dybowskyi	Jakovlev, 1876	JAPAN: Hokkaiko	44.0000	143.0000	Schaefer et al 1979	
Dinorhynchus		dybowskyi	Jakovlev, 1876	CHINA: Hainan, Qionghai	19.2400	110.4600	Zhao et al. 2018b	
Dinorhynchus		dybowskyi	Jakovlev, 1876	CHINA: Hebei	39.0000	115.6600	Rider & Zheng 2002	
Dinorhynchus		dybowskyi	Jakovlev, 1876	CHINA: Jilin	43.5800	126.1600	Rider & Zheng 2002	
Dinorhynchus		dybowskyi	Jakovlev, 1876	CHINA: Nei Monggol	43.5000	114.7500	Rider & Zheng 2002	
Dinorhynchus		dybowskyi	Jakovlev, 1876	CHINA: Shandong	36.3300	118.2500	Rider & Zheng 2002	
Dinorhynchus		dybowskyi	Jakovlev, 1876	RUSSIA: Amur Oblast.	54.6000	127.4800	NHRS	
Dinorhynchus		dybowskyi	Jakovlev, 1876	JAPAN: Tokyo	35.6895	139.6917	Roell et al 2023	
Dinorhynchus		opulentus	Distant, 1890	CHINA: Hubei	31.0000	112.2500	Rider & Zheng 2002	
Dinorhynchus		opulentus	Distant, 1890	CHINA: Chang Yang	30.9626	120.5123	Roell et al 2023	
Discocera		cayennensis	Laporte, 1833	URUGUAY: Vega del Puente Solis	-34.3900	-55.4900	Dellape et al 2003	
Discocera		cayennensis	Laporte, 1833	FRENCH GUIANA: Matoury	4.8400	-52.3200	Lupoli 2019	
Discocera		cayennensis	Laporte, 1833	FRENCH GUIANA: Roura	4.7200	-52.3200	Lupoli 2019	
Discocera		cayennensis	Laporte, 1833	FRENCH GUIANA: Montagne de Kaw	4.5400	-52.1800	Lupoli 2019	
Discocera		cayennensis	Laporte, 1833	FRENCH GUIANA: Saul	3.6200	-53.2000	Lupoli 2019	
Discocera		cayennensis	Laporte, 1833	FRENCH GUIANA: Guisanbourg	4.3900	-51.9300	Lupoli 2019	
Discocera		cayennensis	Laporte, 1833	BRAZIL: Pará, Mocajuba, Mangabeira	-2.5804	-49.4849	MNRJ	
Discocera		cayennensis	Laporte, 1833	BRAZIL: Pará, Itaituba, Rio Tapajos, Dirings	-4.2700	-55.9800	MZSP	
Discocera		cayennensis	Laporte, 1833	BRAZIL: Pará, Itaituba, Rio Tapajos, Dirings	-4.2700	-55.9800	MZSP	
Discocera		cayennensis	Laporte, 1833	PERU: Pachitea	-9.9526	-75.8139	HNHM	
Discocera		coccinea	Fabricius, 1789	BOLIVIA:  Santa Cruz, Buena Vista	-17.4500	-63.6700	Dellape et al 2003	
Discocera		coccinea	Fabricius, 1789	BOLIVIA:  Pando, Santa Fe	-11.2200	-68.7600	Dellape et al 2003	
Discocera		coccinea	Fabricius, 1789	PARAGUAY	-23.3300	-58.0000	Dellape et al 2003	
Discocera		coccinea	Fabricius, 1789	PERU:  Marcapata	-13.6300	-70.9100	Gapon & Konstantinov 2006	
Discocera		coccinea	Fabricius, 1789	FRENCH GUIANA: Kourou	5.1600	-52.6400	Lupoli 2019	
Discocera		coccinea	Fabricius, 1789	FRENCH GUIANA: Maripasoula	3.6400	-54.0300	Lupoli 2019	
Discocera		coccinea	Fabricius, 1789	FRENCH GUIANA: Roura	4.7200	-52.3200	Lupoli 2019	
Discocera		coccinea	Fabricius, 1789	FRENCH GUIANA: Matoury	4.8400	-52.3200	Lupoli 2019	
Discocera		coccinea	Fabricius, 1789	FRENCH GUIANA: Regina	4.3100	-52.1200	Lupoli 2019	
Discocera		coccinea	Fabricius, 1789	FRENCH GUIANA: Saint-Laurent-du-Maroni	5.5000	-54.0200	Lupoli 2019	
Discocera		coccinea	Fabricius, 1789	FRENCH GUIANA: Saul	3.6200	-53.2000	Lupoli 2019	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Amazonas, Manaus.	-3.1100	-60.0200	DZUP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Espírito Santo, Linhares	-19.3900	-40.0600	DZUP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Espírito Santo, Linhares.	-19.3900	-40.0600	DZUP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Amazonas, Manaus. 	-3.1100	-60.0200	DZUP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Amazonas, Manaus. 	-3.1100	-60.0200	DZUP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Amazonas, Manaus. 	-3.1100	-60.0200	DZUP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Amazonas, Manaus.	-3.1100	-60.0200	DZUP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Amazonas, Manaus. 	-3.1100	-60.0200	DZUP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Amazonas, Manaus. 	-3.1100	-60.0200	DZUP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Amazonas, Manaus	-3.1100	-60.0200	DZUP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Espírito Santo, Linhares. 	-19.3900	-40.0600	DZUP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Espírito Santo, Linhares. 	-19.3900	-40.0600	DZUP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Bahia, Prado.	-17.3300	-39.2200	DZUP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Rondônia, Vilhena. 	-12.7400	-60.1500	DZUP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Amazonas, Manaus, Conjunto Manoa.	-3.0200	-59.9900	INPA	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Amazonas, Santo Antonio 	-3.1100	-60.0400	UFRG	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Amazonas, Santo Antonio	-3.1100	-60.0400	UFRG	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Amazonas, Manaus, Centro Universitário.	-3.1000	-59.9700	INPA	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Amazonas, Manaus, (Campus FUA?)	-3.1200	-60.0200	INPA	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Mato Grosso, Cáceres.	-16.0700	-57.6800	DZUP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Rondônia, Vilhena.	-12.7400	-60.1300	DZUP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Amazonas, alto Amazonas, Benj. Constant, rio Javary,	-4.3700	-70.0100	MZSP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Amazonas, Itacoatiara, Dirings	-3.1300	-58.4300	MZSP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Mato Grosso, Utiariti, Rio Papagaio	-13.4670	-58.3200	MZSP	
Discocera		coccinea	Fabricius, 1789	BRAZIL: Amazonas, alto Amazonas, Benj. Constant, rio Javary	-4.3700	-70.0100	MZSP	
Dorycoris		pavoninus	Westwood, 1837	BENIN: Angaradébou	11.3100	3.0300	Maldès & Pluot-Sigwalt 2004	
Dorycoris		pavoninus	Westwood, 1837	BENIN: Porto-Novo	6.4900	2.6000	Maldès & Pluot-Sigwalt 2004	
Dorycoris		pavoninus	Westwood, 1837	BURKINA FASo: Nazinga	11.0500	-1.4100	Maldès & Pluot-Sigwalt 2004	
Dorycoris		pavoninus	Westwood, 1837	CENTRAL AFRICAN REPUBLIC: Fort de Possel	5.0300	19.2500	Maldès & Pluot-Sigwalt 2004	
Dorycoris		pavoninus	Westwood, 1837	CENTRAL AFRICAN REPUBLIC: Maboké	3.8300	17.8400	Maldès & Pluot-Sigwalt 2004	
Dorycoris		pavoninus	Westwood, 1837	DEMOCRATIC REPUBLIC OF THE CONGO: Brazzaville	-4.2600	15.2800	Maldès & Pluot-Sigwalt 2004	
Dorycoris		pavoninus	Westwood, 1837	DEMOCRATIC REPUBLIC OF THE CONGO: Odzala	0.5100	14.6500	Maldès & Pluot-Sigwalt 2004	
Dorycoris		pavoninus	Westwood, 1837	ETHIOPIA: Harar	9.3100	42.1100	Maldès & Pluot-Sigwalt 2004	
